shape_num_regions,shape_region_size_mean,shape_region_size_std,shape_region_size_max,shape_region_size_min,shape_centroid_x,shape_centroid_y,shape_tumor_area_ratio,shape_tumor_area,shape_perimeter,shape_circularity,shape_solidity,intensity_intensity_mean,intensity_intensity_std,intensity_intensity_max,intensity_intensity_min,intensity_intensity_median,intensity_intensity_range,intensity_intensity_iqr,intensity_intensity_energy,intensity_intensity_entropy,intensity_intensity_skewness,intensity_intensity_kurtosis,intensity_intensity_variance,intensity_intensity_sum,intensity_intensity_q1,intensity_intensity_q3,intensity_intensity_rmse,texture_contrast,texture_dissimilarity,texture_homogeneity,texture_asm,texture_energy,texture_correlation,texture_lbp_mean,texture_lbp_std,texture_lbp_hist_entropy
1,26518.0,0.0,26518,26518,0.494096286013274,0.4832999637038992,0.4046325683532008,26518,622.1564146280289,0.8608975341981663,0.993276523981898,0.5184758,0.14641534,1.0,0.2204301,0.52150536,0.77956986,0.20430109,7696.9717,4.672389653092253,0.20113802,-0.22924328,0.021437453,13748.94,0.40860215,0.61290324,0.5387528,77.8585045854637,3.191541323105256,0.6693347244003003,0.003724269845472618,0.061026796126559174,0.9717622622561197,4.474130779093446,1.6171799218260194,1.6875854986314052
1,29017.0,0.0,29017,29017,0.48922883568253095,0.5806341702708757,0.4427642822198065,29017,685.3868639469147,0.7762307099284461,0.9567726193300985,0.5474719,0.17782928,1.0,0.2542373,0.5254237,0.7457627,0.27966103,9614.746,5.035758550583259,0.31192875,-0.900759,0.031623255,15885.992,0.40254238,0.6822034,0.575629,55.26501555451818,3.2878064420800555,0.6440947069178581,0.0021306910986162754,0.046159409643281565,0.9864490778787314,4.248819657442189,1.2965596909503405,1.457347973718865
4,9726.25,16842.31779439813,38898,1,0.4944509317638439,0.563166908485012,0.5936431884675043,38905,1326.0285605192184,0.27804143887064703,0.7799953887791334,0.5683092,0.13273653,1.0,0.40625,0.53125,0.59375,0.16071427,13250.819,4.530700933227484,1.1398383,0.52595496,0.017618986,22110.068,0.46875,0.62946427,0.5836045,43.00758006043803,2.6124767407527014,0.6844965532021041,0.0048009750549557325,0.06928906879844564,0.9811971129303944,4.338928158334404,1.6226840549130959,1.7065732193749612
1,26662.0,0.0,26662,26662,0.48289114657565074,0.5490906709455404,0.4068298339781673,26662,616.1564143896103,0.8825120420459948,1.0015589488927121,0.4769916,0.15174079,1.0,0.2,0.44545454,0.8,0.16818184,6680.0635,4.781412339832513,0.8425007,0.32568622,0.023025265,12717.55,0.37727273,0.54545456,0.5005459,45.36780300492706,2.5814616520735303,0.6895888374755587,0.003911292112107934,0.06254032388873546,0.9847465374955078,4.529217613082289,1.604494702716954,1.6915506877587871
4,9397.75,16241.58722808519,37529,11,0.44608898285326015,0.5130190985637774,0.5735931396396853,37591,1365.2245194911957,0.25344608310826755,0.7853956646479938,0.5279929,0.13301358,1.0,0.35964912,0.49561402,0.6403509,0.15350875,11144.57,4.587287143023921,1.156446,0.82902,0.017692612,19847.781,0.42982456,0.5833333,0.5444898,38.65951851076499,2.5540764717610482,0.6793019023575403,0.0043454185455197285,0.06591978872478073,0.9831427112718084,4.322284589396398,1.5240049554510584,1.6210443265671102
1,32789.0,0.0,32789,32789,0.49867226337338744,0.5107432894797036,0.5003204345626783,32789,736.6244530677795,0.7593566008277179,0.9137498606366695,0.5215563,0.16090433,1.0,0.2851064,0.4680851,0.7148936,0.22127658,9768.211,4.8391280294964725,0.77501965,-0.3639791,0.025890205,17101.31,0.40851063,0.6297872,0.5458124,51.31941711716584,2.9092935317041526,0.6729506148872337,0.0034920976515151604,0.0590939730557623,0.984661648172703,4.4462472170545,1.7071278820112534,1.7388483196495774
1,22311.0,0.0,22311,22311,0.49600673434628656,0.49494118652234326,0.3404388427682429,22311,562.7005718946457,0.8854706838284939,1.0020885265331767,0.5481836,0.18440531,1.0,0.19565217,0.53913045,0.8043478,0.2782609,7463.2676,5.097811247960664,0.16556294,-0.77977204,0.03400532,12230.525,0.40434784,0.6826087,0.57836896,40.75837861508704,3.0124765150920556,0.6485614196050704,0.002066630579257408,0.045460208746302605,0.9907007603796784,4.301958675093004,1.3094660995646747,1.4164955806580295
1,29821.0,0.0,29821,29821,0.5086212316823715,0.5421630310854767,0.45503234862586933,29821,690.2569210529327,0.7865213698656787,0.9164694673801755,0.60276425,0.14241335,1.0,0.2971698,0.6084906,0.7028302,0.18396229,11439.523,4.771887934127167,-0.044994015,-0.3086288,0.020281563,17975.033,0.5141509,0.6981132,0.61935955,75.65313322915412,3.1736106421502672,0.6685933619954829,0.003293568590377438,0.05738962092902721,0.9707793638309491,4.410013078032259,1.6458905712733571,1.7204729436007369
1,31669.0,0.0,31669,31669,0.48520585983138087,0.589195195814519,0.48323059081293906,31669,783.9381598234177,0.6475608787788639,0.9007622731412264,0.5596431,0.1762814,1.0,0.29268292,0.53252035,0.7073171,0.29268292,10902.861,5.033635301680076,0.35142633,-0.9632814,0.03107513,17723.338,0.40650406,0.699187,0.58675,39.158454490825264,2.9811352320017437,0.6457978209687922,0.002130824002608447,0.04616084924054633,0.9902300402269939,4.185417916574568,1.249348259079257,1.4071685454541139
1,30177.0,0.0,30177,30177,0.49628377468767604,0.48980753139808464,0.4604644775320364,30177,680.9259676933289,0.8178734938203517,0.9720405862144615,0.47031012,0.169472,1.0,0.22624435,0.42081448,0.77375567,0.19004527,7541.605,4.7946535267705395,1.039951,0.26116538,0.028720757,14192.549,0.3529412,0.54298645,0.49991235,58.07197906984551,2.805367394016003,0.6837266302048112,0.003886279335928116,0.06234002996412591,0.9843816352194252,4.535076382675547,1.7349003145998043,1.7443503895096277
28,1360.5357142857142,6953.845274800651,37493,1,0.49406305843757503,0.5076834134038354,0.5812835693270679,38095,1182.4722102880478,0.34237019949849046,0.8132745535302397,0.64140654,0.16227157,1.0,0.44268775,0.58498025,0.55731225,0.20948619,16675.488,4.726160005079294,0.8678363,-0.5720253,0.026332064,24434.38,0.51778656,0.72727275,0.6616149,43.67513238776244,2.3793434619484097,0.6844229336769743,0.003508503852618568,0.059232624900628604,0.9871508002129408,4.290878067987925,1.5248200746655498,1.6205042350391685
3,7082.0,9817.06666983575,20965,46,0.5131226896017171,0.4872449245766754,0.3241882324169283,21246,596.3574258089066,0.7507127264385278,0.9890140582353126,0.59054786,0.21224657,1.0,0.2,0.596,0.8,0.36,8366.577,5.25928203812933,-0.029079989,-1.1277837,0.045048606,12546.78,0.408,0.768,0.6275312,132.66605960108012,4.2784295174517695,0.6264529771011546,0.0015983371880017474,0.03997920944693313,0.9771272219061583,4.264285041890238,1.5694269001655075,1.7021154162182957
7,4351.0,10646.29986695579,30429,1,0.49466932757402476,0.48361939884649513,0.46473693846947123,30457,980.7737275362015,0.3978866244927055,0.915408081964582,0.6626314,0.15438598,1.0,0.3315508,0.6791444,0.66844916,0.22994655,14099.016,4.703280334525439,-0.25415725,-0.81038284,0.023835033,20181.764,0.5508021,0.78074867,0.6803789,42.95344454144732,2.922875989857962,0.6537673318402644,0.0032043632051336583,0.05660709500701885,0.985869911523881,4.369997045014283,1.6163086745673199,1.7058521245069913
1,29010.0,0.0,29010,29010,0.4927772750775595,0.5678346367631851,0.4426574706963706,29010,808.5828231573105,0.5575817751673482,0.9523340555133499,0.51550126,0.15929008,1.0,0.24050634,0.4978903,0.75949365,0.22362867,8445.243,4.96566841062371,0.48562306,-0.4280932,0.02537333,14954.691,0.39240506,0.61603373,0.53955066,52.514907004103634,3.0680782097461647,0.6555347469446657,0.002451616125295601,0.04951379732252012,0.9839417828660615,4.300551533953809,1.4102164674947137,1.5453303276430315
5,7528.4,14984.850971564583,37498,1,0.4737040142140914,0.5504655039935463,0.5743713378818609,37642,1421.5676633119583,0.23407093101225096,0.8120025023014431,0.51229066,0.13165252,1.0,0.33898306,0.47033897,0.66101694,0.12711868,10531.256,4.541739300706971,1.3041719,0.9792514,0.017332386,19283.645,0.4279661,0.55508476,0.52893674,43.325632666487465,2.410613342279209,0.7064795765322589,0.005642146266918755,0.07511422146916491,0.9807149368902413,4.5628818872535994,1.8237496732117893,1.8274553799805606
18,1715.5555555555557,7018.146662776927,30652,1,0.5006215183756362,0.490833846486363,0.47119140624281025,30880,1141.4011430740356,0.29785887811067624,0.7450568805388861,0.45981395,0.14743377,1.0,0.26859504,0.42975205,0.73140496,0.20247936,7200.1523,4.787753764884701,0.9912956,0.6956668,0.021736717,14199.055,0.3429752,0.54545456,0.4828722,51.47558538288242,3.3447819256717843,0.6356367749963978,0.0029991748373912547,0.0547647225628986,0.9816801626641494,4.09449481865285,1.3263992528467543,1.4790600231918511
3,13136.666666666666,18566.739102192634,39394,2,0.5265098270041123,0.46945214134766716,0.6013488769439492,39410,1476.2955870628357,0.2272320862217724,0.8123763192444678,0.51730573,0.12660666,1.0,0.35779816,0.47706422,0.64220184,0.18348625,11178.033,4.4728387683146,0.88647926,-0.2203021,0.016029246,20387.02,0.4174312,0.60091746,0.5325734,29.93630176545787,2.193919743164084,0.7070846675335459,0.005522860368517873,0.0743159496240065,0.9856231337412111,4.571327074346613,1.8150181208015954,1.8458465726853137
1,33395.0,0.0,33395,33395,0.49258964665369065,0.5251135789414583,0.5095672607344122,33395,757.5706280469894,0.7312149387174436,0.9315202231260384,0.47417182,0.14791271,1.0,0.26229507,0.4385246,0.73770493,0.19262293,8239.116,4.8316513123426805,0.88646966,0.114501,0.021878168,15834.968,0.3647541,0.55737704,0.49670622,48.11477226432588,2.7864142807394687,0.6754462001272868,0.0032722682308305175,0.057203743154015,0.9829878788381584,4.428597095373559,1.65161986367792,1.7224657520906648
5,6943.8,13881.600345781462,34707,1,0.5000781092430922,0.4625269218025182,0.5297698974528539,34719,1023.1929923295975,0.41673690088272186,0.7658321385074263,0.5617466,0.14771552,1.0,0.34666666,0.5377778,0.6533333,0.21777779,11713.465,4.772975526771439,0.5750606,-0.48975325,0.021819875,19503.28,0.44,0.6577778,0.58084345,51.22892718171831,3.1179304153392895,0.661803067903711,0.00308411182650189,0.05553478033180549,0.9817845742147951,4.275814395575909,1.5362287872312776,1.644317076184837
1,26623.0,0.0,26623,26623,0.49203681379821956,0.48584297998910714,0.4062347412047389,26623,645.1442232131958,0.8038096773201491,0.9774930239030146,0.61012316,0.20647584,1.0,0.26190478,0.5952381,0.7380952,0.3650794,11045.419,5.1962612041623855,0.14798371,-1.2269325,0.042632274,16243.309,0.42460316,0.78968257,0.6441138,155.5073053696555,4.958689472096423,0.6177588984510756,0.0016628527858732274,0.040778091984216565,0.971787427402797,4.228449085377306,1.5322911562786565,1.6524932130666117
1,28182.0,0.0,28182,28182,0.4978683479259811,0.5027915646511958,0.4300231933528134,28182,646.055909872055,0.8484797218352349,0.9977518542423482,0.4788372,0.13226631,1.0,0.21818182,0.46363637,0.78181815,0.15454546,6954.7393,4.713137021276018,0.6648291,0.6187916,0.017494377,13494.59,0.39545456,0.55,0.49676904,59.87251506708206,2.931459043658858,0.6859013693399174,0.004025536674279891,0.06344711714711623,0.9734497807262341,4.562593144560358,1.6634247693888073,1.7364205191079076
2,13987.0,13985.0,27972,2,0.5074625406656657,0.4904488752145002,0.4268493652278618,27974,639.5117530822754,0.8595425365615642,0.9950202745608941,0.43017197,0.14415002,1.0,0.1943128,0.4028436,0.8056872,0.1327014,5757.808,4.62844169806661,1.174826,1.2739239,0.020779226,12033.631,0.34123224,0.47393364,0.45368174,57.2476137500247,2.7721042055155367,0.6900722401549324,0.004836843488312847,0.06954741899102257,0.9786980378012277,4.633302352184171,1.8266789848917586,1.8362508761687397
20,1434.55,6161.094792932503,28290,1,0.4958783470307529,0.4891797289236479,0.4377899169855074,28691,983.4600192308426,0.37277101066698765,0.9302876041331252,0.6184763,0.15602267,1.0,0.29268292,0.6300813,0.7073171,0.21138215,11673.1045,4.98668977577994,-0.17658105,-0.5541775,0.024343073,17744.703,0.51626015,0.7276423,0.6378526,152.51143815165335,4.134872503506396,0.6494182461434848,0.0023666732731639994,0.048648466298168117,0.951030614513387,4.324561709246802,1.764573018651005,1.8052344993471738
4,8935.75,15474.863608041915,35739,1,0.4945107672990291,0.4978046129578332,0.5453948974526155,35743,984.121924161911,0.46377042617612696,0.8082994120124762,0.5594305,0.12922992,1.0,0.35,0.53636366,0.65,0.15,11783.138,4.6350494605963455,0.7650064,0.11929059,0.01670037,19995.723,0.47272727,0.6227273,0.5741627,38.98714672943026,2.5994111276862033,0.679058552400755,0.004104755726284621,0.06406836759497327,0.981840796204414,4.367792294994824,1.6010044486706574,1.6820648605238133
2,16615.5,16614.5,33230,1,0.4701405215543184,0.57314103408065,0.5070648193282004,33231,907.0092277526855,0.5076096426197002,0.8668918830561547,0.5705445,0.16121691,1.0,0.3153153,0.5540541,0.6846847,0.23423424,11681.095,4.876259429794954,0.46571246,-0.5466504,0.025990896,18959.764,0.44144145,0.6756757,0.5928845,64.37910740137771,3.3257140253234985,0.6497383234786736,0.002600271188930376,0.05099285429283574,0.9807518748219487,4.242424242424242,1.3917245357627646,1.51541434790011
1,32173.0,0.0,32173,32173,0.49402036451372267,0.5715036919544338,0.4909210205003217,32173,913.3523728847504,0.48464607533955306,0.9264149041586474,0.51523894,0.14900143,1.0,0.27083334,0.5,0.7291666,0.2125,9255.291,4.901407456610347,0.5362723,-0.27272964,0.022201428,16576.783,0.4,0.6125,0.5363512,50.522509057221264,3.0438991180812414,0.6543416865517042,0.002640515873598278,0.05138595015758955,0.9823384535410573,4.288658191651384,1.4201597148146514,1.554599401525843
4,8670.75,15016.447488920274,34680,1,0.5072697024581891,0.5682409935481546,0.5292205810466123,34683,945.7787796258926,0.48724499735537685,0.8513881728931588,0.531691,0.15328579,1.0,0.3148148,0.5,0.6851852,0.20833334,10619.651,4.743505183880309,0.7504596,-0.24896717,0.023496533,18440.639,0.41203704,0.6203704,0.55334604,59.589168238639765,3.003606215782814,0.6711976827374782,0.0033917055417676707,0.058238351125076256,0.9803618355878712,4.363636363636363,1.586893618922866,1.6606234983667012
4,8248.25,8537.572470409841,19645,2,0.6059857390557394,0.5496434763934843,0.5034332275313808,32993,2238.250990986824,0.08275878387388319,0.6693106665989915,0.62632656,0.15036742,1.0,0.38367346,0.60408163,0.6163266,0.22040814,13688.641,4.886257503348005,0.41177046,-0.7885978,0.022610363,20664.393,0.50612247,0.7265306,0.6441237,41.69629275334628,2.836699115978057,0.6594317098660469,0.0025770805389774103,0.05076495384591037,0.9856421788251194,4.116994513987816,1.247267205514091,1.3601582552934373
1,30020.0,0.0,30020,30020,0.49502857470019984,0.5001747532894737,0.4580688476492605,30020,671.3696193695068,0.8369455071722947,0.9754512517757485,0.4484768,0.130404,1.0,0.2195122,0.42439026,0.7804878,0.15609756,6548.461,4.590158023872657,0.9570451,0.9813447,0.017005201,13463.273,0.35609755,0.5121951,0.46705097,41.9515747204655,2.5800242586257895,0.6881715550367947,0.004667886516477586,0.06832193290940755,0.9808757971167916,4.565856095936042,1.7701989569103387,1.8239146835174715
13,2978.4615384615386,10270.950436250061,38558,1,0.511494858395145,0.4756947933956637,0.5908203124909849,38720,1358.0529433488846,0.2638224872200821,0.7527874716732065,0.5186702,0.12544923,1.0,0.3705357,0.48214287,0.62946427,0.13839284,11025.764,4.456208737209532,1.2714136,1.0412536,0.01573751,20082.91,0.42857143,0.56696427,0.5336256,41.39624151886854,2.4574218185951797,0.6987895184630475,0.005569402545631789,0.07462842987516077,0.9797494296504728,4.45025826446281,1.7946790429443824,1.8217460357284845
1,28575.0,0.0,28575,28575,0.48035050306211724,0.5681230861767279,0.43601989745428443,28575,859.955404996872,0.48556149751158106,0.8946182022825016,0.48384094,0.17438221,1.0,0.2236842,0.43421054,0.7763158,0.24561402,7558.407,4.9314802758127705,0.7624167,-0.27396607,0.030409155,13825.755,0.35526314,0.60087717,0.51430655,50.71300594538019,2.897018277886835,0.6720180688555508,0.0029251272932711275,0.054084445945864396,0.9870999669247397,4.399230096237971,1.5775279182577064,1.654743063133009
1,27926.0,0.0,27926,27926,0.49601751615877676,0.5377076358053426,0.42611694335287303,27926,656.5411921739578,0.8141316504413748,0.9678716251007565,0.46274927,0.161714,1.0,0.20588236,0.4327731,0.7941176,0.18487394,6710.2905,4.921483286381914,0.87805176,0.34278345,0.02615142,12922.736,0.3487395,0.53361344,0.4901921,62.759788397304945,2.9212969626914385,0.6737251815750159,0.0030368616165316015,0.05510772737585539,0.9814311880803195,4.4275943565136435,1.5830637849137936,1.6907253244607459
5,8245.6,16325.917917225974,40897,1,0.47918207631366605,0.4988616600850918,0.6290893554591509,41228,2021.2215530872345,0.12681606992093783,0.788456573484381,0.6053165,0.09968442,1.0,0.43829787,0.5914894,0.56170213,0.12765962,15515.952,4.478334586660569,0.80658305,0.69496584,0.009936984,24955.988,0.5361702,0.6638298,0.61346966,33.74625867022438,2.3386348290323573,0.6760219548365027,0.004384743605688548,0.06621739654870575,0.9735620048861658,4.26334044823906,1.4100045238193213,1.5537133291158087
28,1062.0,5506.189744278706,29673,1,0.4863832176979072,0.5634013612964648,0.4537353515555766,29736,1113.2590081691742,0.3015087888142458,0.9111410711817888,0.557267,0.20086801,1.0,0.26984128,0.52380955,0.7301587,0.33730158,10434.199,5.1366265575898105,0.39908782,-1.0122662,0.040347956,16570.893,0.3809524,0.71825397,0.5923635,595.5578379067343,10.928101499645573,0.5910370377995385,0.0017985233829737066,0.04240900120226491,0.8858925775513001,4.580407586763519,2.776877516975614,2.2468384682519367
1,31710.0,0.0,31710,31710,0.5079569979895932,0.5598431094292021,0.483856201164492,31710,712.8010758161545,0.7842768810500207,0.94501564592624,0.5354292,0.16191162,1.0,0.27727273,0.5181818,0.7227273,0.20909092,9922.052,4.86155192777157,0.5753381,-0.36535406,0.026215373,16978.459,0.4090909,0.6181818,0.55937445,49.42451257422977,3.003437380898296,0.662834222672749,0.0029531080145063227,0.0543425065165964,0.985378151599381,4.346609902239042,1.4329920156176907,1.5581122956376603
6,3751.5,7953.172003462937,21521,16,0.488680024743274,0.5336983716486223,0.34346008300257175,22509,1235.9696842432022,0.18516138818500016,0.8018881367722875,0.5913067,0.226624,1.0,0.22222222,0.5873016,0.7777778,0.4047619,9026.154,5.241712243507036,0.0047489875,-1.2565739,0.05135844,13309.723,0.3888889,0.7936508,0.6332472,137.09223672212994,4.798447344680486,0.6222934551764147,0.0016356518077182273,0.040443192353203615,0.9791313291212079,4.096716868808032,1.1952794027794604,1.36085552028364
6,6029.5,13360.035700426353,35903,1,0.4825350815043311,0.4707146034105785,0.5520172119056395,36177,1628.0184557437897,0.17152355374939335,0.7184176819135878,0.50336164,0.12464002,1.0,0.3448276,0.4698276,0.6551724,0.15948275,9728.285,4.556059998371884,1.0015545,0.40109086,0.015535135,18210.113,0.40948275,0.5689655,0.51856345,40.113436301304475,2.627344052333481,0.6770684537391972,0.00435454879221884,0.06598900508583866,0.9800201083482042,4.288387649611631,1.6518950532925518,1.7083024235833388
1,22001.0,0.0,22001,22001,0.504497842427617,0.5210278083950729,0.33570861815894004,22001,588.7005724906921,0.7977436735833692,0.9837025775867428,0.5330368,0.12809101,1.0,0.18502203,0.5506608,0.814978,0.11894271,6612.0835,4.6322317861783375,-0.5589927,1.0572653,0.016407305,11727.344,0.4845815,0.6035242,0.5482113,23.03963435483715,2.052279003925179,0.687254535722389,0.004568414033192007,0.06759004389103478,0.9889267939498951,4.418571883096223,1.4688928094205285,1.6196058176690349
6,5475.0,11686.698878069317,31588,1,0.5129692248638723,0.5475414170333671,0.5012512206954766,32850,1881.1139062643051,0.11665814058832745,0.794399303521126,0.574383,0.1539201,1.0,0.33864543,0.5498008,0.66135454,0.24701196,11615.999,4.929245365187141,0.40078777,-0.8305099,0.023691395,18868.482,0.44621515,0.6932271,0.59464884,35.1716208288177,2.6238077599575282,0.671957480118306,0.0026063845856803235,0.05105276276246295,0.9884861037627263,4.245753424657535,1.3862889435795884,1.494680522280004
8,3858.25,7109.484927721557,21486,48,0.7067429081727636,0.4286401246742065,0.4709777831959385,30866,1762.846881866455,0.12481334782673885,0.777598629496206,0.522351,0.14980233,1.0,0.29107982,0.5070422,0.7089202,0.19248828,9114.463,4.748461717716913,0.7458399,0.21181941,0.022440735,16122.887,0.4084507,0.600939,0.5434072,52.877953435879235,3.277604496685258,0.655120334514714,0.0033008152226597586,0.05745272162969965,0.9816325198783818,4.190630467180717,1.3743436235588307,1.4848965702716026
5,7046.0,14080.002130681656,35206,1,0.48797534954979266,0.5591194505197977,0.5375671386636725,35230,871.9209146499634,0.5823288637353906,0.8589959280994076,0.5159456,0.16455337,1.0,0.31004366,0.46724892,0.6899563,0.21397379,10332.174,4.771244339152602,0.935307,-0.12547922,0.027077815,18176.764,0.38864627,0.60262007,0.54155123,61.6997309219553,2.994575395522588,0.6860949528755239,0.0037661976693626367,0.06136935448057635,0.9824134377835682,4.495430031223389,1.772921852272969,1.8044470127857566
1,33014.0,0.0,33014,33014,0.4907269453868056,0.479844961607197,0.5037536621016884,33014,744.6833264827728,0.748108778405625,0.873767649876963,0.5344536,0.1644852,1.0,0.2991453,0.48290598,0.70085466,0.25213674,10323.344,4.861818120199588,0.70959586,-0.51359916,0.027055379,17644.45,0.41025642,0.66239315,0.55919224,48.432868918527895,2.822334714829994,0.6778633142510245,0.0032721712413769748,0.05720289539330133,0.9861409873620406,4.405979281516932,1.6230422235867126,1.676539416071988
1,24891.0,0.0,24891,24891,0.49976742346631314,0.5724577909686231,0.37980651854889214,24891,670.4406864643097,0.6958754011431684,0.9507276268686938,0.50521743,0.19018225,1.0,0.20588236,0.46568626,0.7941176,0.30392158,7253.585,4.918876112172637,0.4574887,-0.8636732,0.036169287,12575.367,0.3480392,0.6519608,0.5398277,45.76030128890299,3.233468967364693,0.6560852776905319,0.0028474603132366424,0.05336159961279874,0.9902093119021176,4.432726688361255,1.6379564963871673,1.6899577899175537
4,9487.0,16424.460965279803,37935,1,0.4989672919137999,0.47600562640042177,0.5790405273349146,37948,1252.354461312294,0.3040494495449323,0.7330680369212791,0.52006644,0.12446088,1.0,0.36607143,0.48660713,0.63392854,0.14732143,10851.597,4.490287891867464,1.2211497,1.0450315,0.015490511,19735.48,0.42857143,0.57589287,0.53475195,42.71367183810984,2.5449458507747895,0.6884717642032337,0.00500875267011252,0.0707725417807819,0.9787263630950266,4.382945082744809,1.7303995945636483,1.7710947162265822
3,9519.666666666666,13442.336362734304,28530,9,0.5137033659744129,0.5168669766473887,0.43577575682928815,28559,698.6416968107224,0.7352649379886048,0.8491867621881839,0.5682791,0.17091464,1.0,0.27027026,0.5585586,0.7297298,0.24324325,10057.135,4.9552421268909255,0.29592544,-0.62598014,0.029211812,16229.482,0.43243244,0.6756757,0.59342474,72.53595740671793,3.4807476668213497,0.6550309202149439,0.002505679806884573,0.05005676584523388,0.9806294272423821,4.3247662733288985,1.5584461032137868,1.6319543290459748
1,35852.0,0.0,35852,35852,0.4833105109198929,0.5848796571669642,0.5470581054604026,35852,911.9797919988632,0.5416924985350374,0.8744070338676778,0.517239,0.14534184,1.0,0.31651375,0.48165137,0.6834862,0.1743119,10349.052,4.672902689095569,1.0163206,0.41957045,0.021124253,18544.05,0.41284403,0.58715594,0.53727126,47.47682128504656,2.881340764782155,0.6698147514139217,0.0038392626565989076,0.061961783839709676,0.9826228631398652,4.341682472386478,1.5678737145771053,1.6525224280878135
1,27292.0,0.0,27292,27292,0.5292167233071963,0.5860723265975377,0.41644287108739564,27292,667.1858534812927,0.7704626109434065,0.9390634139304592,0.5833202,0.17913516,1.0,0.2614108,0.5809129,0.73858917,0.26970956,10162.229,5.094660937809241,0.18117675,-0.79456115,0.032089405,15919.976,0.43983403,0.7095436,0.6102064,43.94475382589024,3.1035773556785586,0.6427658084763109,0.0019978809836603217,0.04469766194847692,0.9893401950003079,4.207057013044116,1.175388223903155,1.3367666067495887
1,29070.0,0.0,29070,29070,0.5018731725146199,0.5017684952270381,0.44357299804010664,29070,699.4112490415573,0.7467748266504987,0.9432033873252152,0.49051186,0.15726537,1.0,0.2293578,0.4587156,0.7706422,0.206422,7713.2666,4.841082796699816,0.67760324,-0.0122897625,0.024732394,14259.18,0.38073394,0.58715594,0.5151061,58.959514834541125,3.002636766002121,0.6613834141628094,0.003097121234845375,0.055651785549480574,0.9815304254758298,4.3732714138286894,1.5358868660738725,1.6441735305545337
5,7348.0,14651.03446177095,36650,1,0.4833823968281037,0.5086241260231924,0.5606079101476958,36740,1105.460018157959,0.37780085494749244,0.8450056348847719,0.48471496,0.13752884,1.0,0.30666667,0.4488889,0.6933333,0.17333335,9326.917,4.627637937904214,1.0502036,0.50613046,0.018914182,17808.428,0.38222224,0.5555556,0.50384796,49.827450737217724,2.9098621201913404,0.6716953308986625,0.004126009277424536,0.06423401962686545,0.9796816257814241,4.400952640174197,1.7162688723123845,1.7615520252955992
4,8782.75,15043.466677847231,34838,1,0.5035696473678167,0.554519647188415,0.5360565185465079,35131,1013.2518684864044,0.4299971227495786,0.8645289890524528,0.5727622,0.15496343,1.0,0.34070796,0.539823,0.65929204,0.21681413,12368.577,4.803323106225832,0.69817126,-0.39360452,0.024013666,20121.709,0.45575222,0.67256635,0.593355,43.178396530708255,2.8575589129744676,0.6650157567528987,0.0031723409056342547,0.05632353775850958,0.9860550505950091,4.300333039196151,1.5002033783109607,1.6064607947723912
1,24683.0,0.0,24683,24683,0.456641305503788,0.5059496604444355,0.3766326904239406,24683,629.5706292390823,0.7825622408044959,0.9304683818327973,0.56668824,0.18904328,1.0,0.22857143,0.552381,0.7714286,0.2857143,8808.695,5.003895934358735,0.25538057,-0.8095758,0.035737365,13987.566,0.41904762,0.7047619,0.59738845,42.576408216928414,3.275577305364984,0.6377902775564483,0.0022226852358011974,0.04714536282394269,0.9907242504181918,4.221002309281692,1.255211272176128,1.3791481176909057
4,7448.5,12837.126946867824,29683,11,0.4995873058653101,0.48097224737223326,0.4546203613211881,29794,841.8376542329788,0.5283016693324216,0.9088246956987212,0.5531742,0.18274227,1.0,0.2704918,0.5327869,0.72950816,0.29508197,10111.976,5.075139534364636,0.39004642,-0.82372284,0.033394735,16481.271,0.397541,0.69262296,0.58257735,122.83757323557599,4.476957414931587,0.6229181795913352,0.001977074205312873,0.044464302595597666,0.9714993401847783,4.220245687051084,1.5003383722705144,1.5855725466666062
61,543.4754098360655,3589.710941404329,27932,1,0.4996110811524416,0.47821467089717884,0.5058593749922813,33152,898.4234411716461,0.5161280332398415,0.7486309799191881,0.70439917,0.13998571,1.0,0.4257028,0.7269076,0.5742972,0.22489959,17098.947,4.842470156640533,-0.30632916,-0.9314003,0.019596,23352.242,0.5943775,0.8192771,0.7181742,166.88558403809296,5.67817841523311,0.6218313308527783,0.0026112296555371502,0.05110019232387634,0.9319368320928773,4.131304295366795,2.1074353025905923,2.003173296860847
2,17429.5,17428.5,34858,1,0.5105855811434965,0.5819319632509037,0.5319061279215713,34859,1028.933108329773,0.4137619067671614,0.9055696991503722,0.5079824,0.15136307,1.0,0.29385966,0.46929824,0.70614034,0.19736841,9793.877,4.772674180731265,0.9368142,0.21359158,0.022910781,17707.758,0.3991228,0.5964912,0.5300537,42.20983819674798,2.6497832996052453,0.6843414412845601,0.0036850383072636684,0.060704516366277626,0.9857627449265758,4.449381795232221,1.5864814652256412,1.685526263324202
1,37328.0,0.0,37328,37328,0.5200554250495607,0.5629445389519931,0.569580078116309,37328,1469.9108090400696,0.21710139719684768,0.8159393203970416,0.5701585,0.13409662,1.0,0.37662336,0.54112554,0.6233766,0.1731602,12805.839,4.686704403284651,0.85367525,0.096567154,0.017981905,21282.875,0.46753246,0.64069265,0.5857154,41.55260675699747,2.6665332129807453,0.6713544710085033,0.0035996955071369253,0.05999746250581707,0.9820962266260135,4.2709762108872695,1.4333312157554599,1.5527200230618603
